"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
1.78452124737508,6.47449973424267,13.9536071018901,0.000198844318069179,0.000933452804917021,104,0.000933452804917021,347911,"TReg Cytotoxic",0.489795918367347
1.12616962386892,6.35231430464324,6.47466509456075,0.0111051284514851,0.0277777276400373,105,0.0277777276400373,46119,"CD14 Monocyte",0.991150442477876
0.967064215698555,6.43606126232257,4.20771566973761,0.040658645204404,0.0808948427310722,106,0.0808948427310722,115829,"CD14 Monocyte",0.509433962264151
-1.60368923332974,6.6506189360002,15.8581660659253,7.36250749929719e-05,0.000395637335931072,107,0.000395637335931072,646094,"NK CD56dim CD57low",0.344036697247706
1.53895237070723,6.2981706120769,12.7822914918158,0.000368017507940118,0.00158104161035018,108,0.00158104161035018,192215,"pDC",0.506329113924051
0.0281210056708936,6.38726711968234,0.00560207861947194,0.940352595825048,0.959165396684732,109,0.959165396684732,109629,"Intermediate monocytes",0.454545454545455
0.218412077749736,6.44493972540228,0.236401477520181,0.626932447847152,0.716897805343389,110,0.716897805343389,607729,"CD8 Naive",0.238938053097345
0.46745873156925,6.39922234042102,1.19675626920627,0.27425565163473,0.378232261326625,111,0.378232261326625,526610,"CD4 Naive",0.467213114754098
-2.65497682210238,6.45718663081753,48.5501670895925,6.11016006442721e-12,1.41219123355029e-10,112,1.41219123355029e-10,627744,"CD8 Tem GZMB+",0.171875
-1.30940381809619,6.54555277556672,9.53396631249822,0.00212372774749212,0.00699830306705505,113,0.00699830306705505,554389,"CD4 Th17",0.351758793969849
1.04386206923779,6.43184392912015,5.13339084751438,0.0237001890341811,0.0520935178566878,114,0.0520935178566878,4531,"CD14 Monocyte",0.820754716981132
1.6118835080038,6.65144036326076,10.9561131196467,0.000969000775110846,0.00359550893884152,115,0.00359550893884152,357610,"CD4 Naive",0.285714285714286
3.33826264510025,6.81346295778547,36.8016298969135,1.90431820572797e-09,3.2894014474481e-08,116,3.2894014474481e-08,337905,"TReg Cytotoxic",0.572815533980582
1.07018702975432,6.37100727167174,5.66990776360923,0.017472982001123,0.0405143696617058,117,0.0405143696617058,45866,"CD14 Monocyte",0.96969696969697
-0.165995467061082,6.37802692681679,0.142515542001534,0.705879489651192,0.781769737447491,118,0.781769737447491,181946,"CD14 Monocyte",0.455882352941176
-0.140810094384928,6.40114194701421,0.106449171738934,0.744297268640745,0.812910077368777,119,0.812910077368777,669327,"NK CD56dim CD57-",0.333333333333333
0.0483202769958604,6.47636027284331,0.0128532164600886,0.90976020768576,0.93712672186181,120,0.93712672186181,462467,"CD4 Naive",0.330508474576271
-4.5636625060931,6.71897412444099,140.457464025526,2.88486055193784e-30,2.89534252114584e-28,121,2.89534252114584e-28,371812,"CD4 Naive",0.389937106918239
-1.01362715836624,6.642030982544,5.58414848552408,0.0185169500019639,0.0424680965804254,122,0.0424680965804254,556578,"CD4 Naive",0.557692307692308
0.408911326442963,6.52768709821588,0.808660239213243,0.368750595229453,0.477456799157776,123,0.477456799157776,605541,"CD8 Naive",0.166666666666667
1.6089077185216,6.46796498964539,11.4410752658122,0.000748497060961269,0.00288911627574156,124,0.00288911627574156,742376,"CD14 Monocyte",0.236559139784946
-1.43939950486138,6.52635177411003,12.3682244365515,0.000457920537770957,0.00190714173666621,125,0.00190714173666621,50194,"CD16 Monocyte",0.976047904191617
-0.950931371992122,6.57747456219356,5.25087770042925,0.022159621797354,0.0492641221624509,126,0.0492641221624509,679331,"NK CD56dim CD57low",0.504
-1.22377932922925,6.35032181763165,9.45569649167872,0.00216674104156119,0.00711862408612698,127,0.00711862408612698,557004,"CD4 Naive",0.484848484848485
-0.479098786272044,6.53840783224473,1.19528146372692,0.274551339510631,0.378531337963043,128,0.378531337963043,661407,"NK CD56dim CD57-",0.530612244897959
-1.15820074278178,6.56001353274175,7.19435576953561,0.00754353321109341,0.0202586622600868,129,0.0202586622600868,506144,"Platelets",0.543307086614173
2.6786348724838,6.4025666072686,29.4179632130992,1.58644429234263e-07,1.87303515822056e-06,130,1.87303515822056e-06,43884,"Intermediate monocytes",0.962732919254658
0.400393096381465,6.29775671993282,0.974015039923293,0.323938863225244,0.431195519546656,131,0.431195519546656,516461,"CD4 Naive",0.658227848101266
0.968847884938924,6.8870414774449,3.9586426082411,0.0469252748111909,0.0908806876605777,132,0.0908806876605777,744798,"CD4 Naive",0.185344827586207
-1.58554481347724,6.38179951648938,16.3813374254856,5.61204304227615e-05,0.000312438597125774,133,0.000312438597125774,289792,"Switched memory B",0.284210526315789
1.3701893134902,6.53457166681698,8.23945275388719,0.00419237079486182,0.0124040447054384,134,0.0124040447054384,150211,"CD14 Monocyte",0.238938053097345
1.52112959198178,6.79676149373067,9.10851796709136,0.00261392398679929,0.00835133931111791,135,0.00835133931111791,171206,"CD14 Monocyte",0.915422885572139
0.403923475194408,6.54809155414833,0.809298720308051,0.368561712888212,0.477305280204079,136,0.477305280204079,152024,"CD14 Monocyte",0.745614035087719
1.77764422405136,6.29868044650069,17.8699532124683,2.59983752292492e-05,0.000158354431852972,137,0.000158354431852972,786957,"Platelets",0.444444444444444
1.1410091851238,6.58627671655993,5.86055633873842,0.015675435027592,0.0370014701492002,138,0.0370014701492002,460715,"CD8 Naive",0.2265625
1.59636504201651,6.57986182235657,10.9478187486192,0.000973296634894498,0.00360758910639615,139,0.00360758910639615,399216,"TReg Cytotoxic",0.347517730496454
-1.35365394297119,6.62265870243834,9.40043375226935,0.00236857615953168,0.00767429985648647,140,0.00767429985648647,709122,"NK CD56dim CD57+",0.218579234972678
1.29263594899342,6.46201102161019,7.7559081229246,0.00546300959804447,0.0154818339008319,141,0.0154818339008319,563969,"TReg Cytotoxic",0.247619047619048
0.757173201540331,6.50439688713416,2.81068310317866,0.0939762736069036,0.159999116019814,142,0.159999116019814,377370,"TReg Memory",0.348684210526316
0.995220022767558,6.42613577514645,4.81105214776218,0.0285259391428151,0.0606732632684625,143,0.0606732632684625,464505,"CD4 Naive",0.758620689655172
1.95720905408106,6.46145448803974,16.8715702722662,4.35373829387187e-05,0.000249872636511212,144,0.000249872636511212,179998,"CD14 Monocyte",0.86046511627907
0.671032013613642,6.57585875314768,2.05678536550622,0.151880317318898,0.23593217964002,145,0.23593217964002,125221,"Intermediate monocytes",0.454545454545455
-0.44327615504035,6.51202832751296,1.05798845978595,0.303943206995597,0.410469629851967,146,0.410469629851967,668645,"NK CD56dim CD57low",0.38
0.297654634316232,6.41555224347968,0.457205531438946,0.499101839505812,0.604343544428083,147,0.604343544428083,142058,"CD14 Monocyte",0.345238095238095
-2.25481265612971,6.4101124053469,34.8437250703857,5.01062244596804e-09,8.19688461247381e-08,148,8.19688461247381e-08,703592,"NK CD56dim CD57int",0.365853658536585
