"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR","Nhood_center","Celltype","Celltype_fraction"
-1.25935581486435,8.90346690360881,3.91851354392755,0.0487656062692969,0.0771884178627825,61,0.0771884178627825,"935942","CD4 Naive",0.442468619246862
-0.23941089464516,5.74219428537426,0.241092193693829,0.623814488239336,0.70659878029535,62,0.70659878029535,"234473","TReg Cytotoxic",0.274336283185841
0.515582003853116,6.26916016128259,1.09967281688855,0.295269222476437,0.389443734143769,63,0.389443734143769,"794110","NK CD56dim CD57low",0.779552715654952
-0.447028087562857,5.31845413414471,1.98694837965348,0.159803173603386,0.230376500412148,64,0.230376500412148,"179083","CD14 Monocyte",0.25
-0.953122713633618,5.90347247564856,3.38903813151835,0.066720760934883,0.103729969570518,65,0.103729969570518,"284486","Atypical memory B",0.48062015503876
4.5428427196539,5.97569224366398,75.4158532718596,2.61293889637093e-15,1.21023606445141e-14,66,1.21023606445141e-14,"669462","CD4 Naive",0.592920353982301
5.10836926162763,6.27227646901887,78.4991139297784,8.83533929227218e-16,5.49537777658691e-15,67,5.49537777658691e-15,"968399","NK CD56dim CD57low",0.639175257731959
-0.93265641073469,6.10795252604802,3.68163052511986,0.0560620066650867,0.0880356040724762,68,0.0880356040724762,"241588","CD14 Monocyte",0.492610837438424
-0.518734945962474,7.70134981917175,0.60356769748926,0.437923407699616,0.535514882848237,69,0.535514882848237,"422130","CD16 Monocyte",0.283505154639175
-0.888729710730981,5.38268842843093,7.30130267975122,0.781279013318526,0.837774907505784,70,0.837774907505784,"29821","CD14 Monocyte",0.759259259259259
5.84603127422492,6.72609710087245,77.3567396310746,1.31825747361677e-15,7.35464038715747e-15,71,7.35464038715747e-15,"148877","CD14 Monocyte",0.674911660777385
-1.17894083896325,6.50860870570472,5.60374828488197,0.0186226791710246,0.0307242792792842,72,0.0307242792792842,"433662","CD4 Naive",0.621951219512195
6.74935507866349,7.60599888145972,99.2847635047661,3.88011506882789e-20,5.82525266360282e-18,73,5.82525266360282e-18,"736828","CD8 Naive",0.273159144893112
2.67243041959285,5.68855004604074,38.6995539707025,1.85931851009541e-09,3.86798734655694e-09,74,3.86798734655694e-09,"540665","CD4 Naive",0.288
2.7832291714516,5.38834645336077,65.4625686115834,9.54190203055601e-14,2.3129818137851e-13,75,2.3129818137851e-13,"725187","NK CD56dim CD57-",0.53968253968254
1.71390356717772,7.66237143744492,7.61380906276192,0.00618574236908883,0.0105490231411923,76,0.0105490231411923,"981678","CD4 Naive",0.520681265206813
2.42249035671718,6.26214137705576,20.3324062980572,9.68681644580715e-06,1.84224296753808e-05,77,1.84224296753808e-05,"843885","CD8 Tcm CCR4-",0.186274509803922
-0.846021545857273,5.48804086421757,4.42708536997546,0.0362911815640813,0.0583529701294374,78,0.0583529701294374,"175741","CD14 Monocyte",0.223684210526316
-1.55038598160886,5.35321824478696,24.5756151556206,0.0292869092853837,0.0475296816013035,79,0.0475296816013035,"2820","CD14 Monocyte",0.716981132075472
-0.257560203700679,5.39268788513537,0.516106355367,0.473124263345804,0.570025515499488,80,0.570025515499488,"921603","CD14 Monocyte",0.25
-0.305416685808086,5.39482023949536,0.855908606304842,0.355706613680324,0.453379368774453,81,0.453379368774453,"886199","CD14 Monocyte",0.4
-0.0555880281271265,6.43793820342514,0.0163001205654761,0.898502989657264,0.927697536848953,82,0.927697536848953,"170926","CD14 Monocyte",0.230142566191446
3.21772030352665,6.07838645293973,41.6107127728917,5.07604231492348e-10,1.07054835034384e-09,83,1.07054835034384e-09,"281622","CD14 Monocyte",0.329457364341085
-2.13299392349228,6.34131541453349,13.7779596870794,0.00414393323690067,0.00713725100418552,84,0.00713725100418552,"237790","IgM Plasma B Cell",0.376470588235294
